Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
ShenShan,2,richard,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,en,NodeColor
莱曼_35_55,35,55,24,1,,,"去跟我们老大谈谈,他或许需要你们这些战斗力.",False,Block,Normal,"(CurrentQuestState(""战胜莱曼"")==""active"") ",,,[],,,[],,,,TRUE,741.517;130.3401
Player_35_56,35,56,1,24,,,路德亚在哪里?,False,Block,Normal,,,,[],,,[],,,,TRUE,882.1022;448.6402
莱曼_35_57,35,57,24,1,,,"我们是位于圣山地下组织,一直以来负责圣山的地下运输网，自从肯托对铁路的掌控后,便放弃了对地下网的使用,全面使用陆上运输,路德亚私自占领了部分地下网,但是遇到了由所多提斯暗中资助的莱得尼,",False,Block,Normal,,,,[],,,[],,,,TRUE,834.9907;506.4642
Player_35_58,35,58,1,24,,,所多提斯把奎卡毁了你怎么看？,False,Block,Normal,,,,[],,,[],,,,TRUE,1001.491;592.8947
Player_35_59,35,59,1,24,,,与莱得尼的关系,False,Block,Normal,,,,[],,,[],,,,TRUE,815.9794;635.0599
Player_35_60,35,60,1,24,,,前往路德亚,False,Block,Normal,,Dungeon_LeaveTown();,,[],,,[],,,,TRUE,1018.214;201.8972
莱曼_35_61,35,61,24,1,,,"所多提斯这次的占领计划几乎是占尽了绝大的优势,与外界的合作会使整片大陆被侵蚀化,如果不尽快封锁裂缝.后果不堪设想",False,Block,Normal,,,,[],,,[],,,,TRUE,979.4325;683.125
Player_35_62,35,62,1,24,,,对你们的影响,False,Block,Normal,,,,[],,,[],,,,TRUE,1110.746;798.2012
Player_35_63,35,63,1,24,,,莱得尼与所多提斯的关系,False,Block,Normal,,,,[],,,[],,,,TRUE,900.4114;838.8734
莱曼_35_64,35,64,24,1,,,"最近深层资源收到圣山的波动变得非常不稳定,我们需要加快扩张的脚步.对莱得尼的占领计划迫在眉睫",False,Block,Normal,,,,[],,,[],,,,TRUE,732.6104;717.7562
莱曼_35_65,35,65,24,1,,,我们早就看出了莱得尼与所多提斯的合作关系.裂缝的打开条件有一项重要的物质就是由莱得尼大量提供.,False,Block,Normal,,,,[],,,[],,,,TRUE,838.8216;893.5217
莱曼_35_66,35,66,24,1,,,"现在形势对于我们来说非常严峻,跟我们老大谈谈",False,Block,Normal,,"SetQuestState(""与金谈谈"",""active"");",,[],,,[],,,,TRUE,972.4601;1015.539
莱曼_35_67,35,67,24,1,,,"闸总,路德亚必胜！！",False,Block,Normal,[var=money]<1000,,,[],,,[],,,,,422.9391;440.4499
莱曼_35_68,35,68,24,1,,,你们是谁?,False,Block,Normal,,,,[],,,[],,,,,301.6336;94
Player_36_0,36,0,1,97,START,,,False,Block,Normal,,,None(),[],,,[],,,,,435.612;26.02348
回滚_36_76,36,76,97,1,,,"我是幸存者,叫回滚,我是一次危机处理的幸存者,在那场危机中,每一名同胞被偷窃,只有我侥幸的逃脱了，你需要将它们解救回来.",False,Block,Normal,,,,[],,,[],,"I'm a survivor.,named ""RollBack"". I'm a survivor of a crisis where every one of my compatriots was stolen and I got away with it",,FALSE,68.2434;410.7343
Player_36_77,36,77,1,97,,,它们是谁?还有我现在在什么地方？,False,Block,Normal,,,,[],,,[],,Who are they? And where am I now,,FALSE,199.6281;528.1012
回滚_36_78,36,78,97,1,,,"它们是你所保留的证据,但是他们目前并不存在于你本身,它们遭到了实体化,我作为你行动的记忆会与你一同去找到它们.",False,Block,Normal,,,,[],,,[],,"They are the proofs you have retained, but they do not exist in you at present. They are materialized, and I, as the memory of your actions, will go with you to find them.",,,221.281;602.7727
Player_36_79,36,79,1,97,,,"那我该怎么办?我的意识早已脱离了我本身,那我行动的意义在哪?",False,Block,Normal,,,,[],,,[],,"What should I do? My consciousness has been separated from me, so what is the meaning of my actions",,,212.8669;759.4322
回滚_36_80,36,80,97,1,,,"在开始前,请选择你对这个世界产生的结果态度",False,Block,Normal,,,,[],,,[],,,,,1319.829;504.6415
Player_36_81,36,81,1,97,,,那我们看看周围有什么东西能让我们知道处境吧,False,Block,Normal,,,,[],,,[],,,,FALSE,1336.497;718.06
invalid_entrytag,36,82,-1,1,,,"你看了看周围,这是一个干净整洁的小屋,屋子里整齐的摆放着各种家具,门是半开着,你听见嘈杂且陌生的语言,你可能处于一个陌生的环境中,有一位陌生的好心人将你带到了这里.",False,Block,Normal,,,,[],,,[],,"You look around, this is a clean and tidy room, the room is neatly placed with a variety of furniture, the door is half open, you hear noisy and strange language, you may be in a strange environment, a strange kind-hearted person brought you here.",,FALSE,239.8109;1011.453
Player_36_83,36,83,1,-1,,,扫视桌子上的卡片,False,Block,Normal,,,,[],,,[],,Scan the cards on the table,,,329.0476;1301.757
Player_36_84,36,84,1,-1,,,拉开床边的柜子,False,Block,Normal,,,,[],,,[],,Pull open the cupboard beside the bed,,FALSE,147.5278;1249.438
invalid_entrytag,36,85,-1,1,,,"卡片中是一个女人的头像,名字叫缇娜,序列号是1046w,她可能是这个房子的主人,找到她也许就能了解自己.",False,Block,Normal,,,,[],,,[],,"In the card is the face of a woman named Tina, serial number 1046W, she may be the owner of the house, find her may be able to understand himself.",,,481.589;1199.018
invalid_entrytag,36,86,-1,1,,,"你拉开柜子,是一些合身的物品你认为有用并捡取了他们\n""获得物品""",False,Block,Normal,,GiveItems(20001);\nGiveItems(20002);\nGiveItems(20003);,,[],,,[],,"You open the closet, and there are some items that fit you think are useful and you pick them up. \n""Get the item""",,FALSE,229.9636;1491.556
Player_36_88,36,88,1,-1,,,离开,False,Block,Normal,,"SetQuestState(""一切的开始"",""success"");\n",,[],,,[],,Exit,,FALSE,987.2633;1531.3
回滚_36_89,36,89,97,1,,,"她也许知道""它们""在哪里.",False,Block,Normal,,,,[],,,[],,"She might know where ""they"" are.",,,796.2399;1219.619
Player_36_90,36,90,1,97,,,"是的,我们需要找到她",False,Block,Normal,,"SetQuestState(""找到缇娜"",""active"");",,[],,,[],,"yaash,we needs found her .",,FALSE,666.2996;1482.253
回滚_36_92,36,92,97,1,,,你醒来,False,Block,Normal,,,,[],,,[],,Light up,,,265.5034;173.1481
Player_36_93,36,93,1,97,,,你是谁,False,Block,Normal,"CurrentQuestState(""一切的开始"")==""unassigned"";","SetQuestState(""一切的开始"",""active"");",,[],,,[],,who are you?,,,123.6612;292.2658
回滚_36_94,36,94,97,1,,,行动吧。,False,Block,Normal,,,,[],,,[],,,,,889.2717;387.6009
Player_36_96,36,96,1,97,,,离开,False,Block,Normal,,,,[],,,[],,,,,968.3167;419.9138
Player_36_98,36,98,1,97,,,test,False,Block,Normal,,,,[],,,[],,,,,758.4332;217.872
Player_36_100,36,100,1,97,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,919.2495;256.4826
回滚_36_102,36,102,97,1,,,行动吧。,False,Block,Normal,"CurrentQuestState(""一切的开始"")==""success"";",,,[],,,[],,,,,1348.393;284.4514
Player_36_104,36,104,1,97,,,离开,False,Block,Normal,,,,[],,,[],,,,,1101.249;222.745
Player_36_107,36,107,1,97,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,951.5594;87.87784
Player_36_108,36,108,1,97,,,离开,False,Block,Normal,,OpenNBPanel();,,[],,,[],,,,,512.2653;322.3331
Player_36_109,36,109,1,97,,,自我审视,False,Block,Normal,,,,[],,,[],,,,,353.9521;383.2847
回滚_36_110,36,110,97,1,,,方向,False,Block,Normal,,,"TextInput(Text Field UI,Code,Code);",[],,,[],,,,,724.4059;644.2244
回滚_36_111,36,111,97,1,,,成功,False,Block,Normal,"Variable[""Code""]==""ShenShan""",GiveMoney(10000);\nAddExp(10000);\nAddOthers(10000);\nGiveItems(20004);\nGiveItems(20006);\nGiveItems(20007);\nGiveItems(20009);\nGiveItems(200011);\nGiveItems(200013);,,[],,,[],,,,,769.4152;973.3583
回滚_36_112,36,112,97,1,,,徒劳,False,Block,Normal,"Variable[""Code""]~=""ShenShan"" or\nVariable[""Code""]~=""UL"" \n",,,[],,,[],,,,,777.8593;490.558
回滚_36_115,36,115,97,1,,,尝试总结,False,Block,Normal,,,Delay({{end}}),[],,,[],,,,,966.5522;828.2462
回滚_36_116,36,116,97,1,,,test,False,Block,Normal,"Variable[""Code""]==""UL""",,,[],,,[],,,,,1477.812;1031.903
Player_36_117,36,117,1,97,,,unlock locations,False,Block,Normal,,"SetQuestState(""新生"",""active"");\nSetQuestState(""新生"",""success"");\nUnlockLoc(""奎卡营地"");",,[],,,[],,,,,1849.641;912.2904
Player_36_118,36,118,1,97,,,ull t,False,Block,Normal,,"UnlockLoc(""下水道"");",,[],,,[],,,,,1849.579;771.2877
Player_36_119,36,119,1,97,,,URT,False,Block,Normal,,"SetQuestState(""尝试获取瑞奇的信任"",""success"");",,[],,,[],,,,,1841.024;843.626
Player_36_120,36,120,1,97,,,UWJL,False,Block,Normal,,"SetQuestState(""滑溜溜的丛林"",""success"");",,[],,,[],,,,,1826.3;1071.662
Player_36_121,36,121,1,97,,,unlock,False,Block,Normal,,"UnlockLoc(""奎卡营地"");",,[],,,[],,,,,620.231;210.8839
Player_36_122,36,122,1,97,,,智慧(智力影响增幅和抗性),False,Block,Normal,,,,[],,,[],,,,,1139.422;577.0073
Player_36_123,36,123,1,97,,,诡辩(敏捷影响闪避以及护甲值),False,Block,Normal,,,,[],,,[],,,,,1329.086;576.5722
Player_36_124,36,124,1,97,,,野蛮(力量影响血量加成以及武器伤害),False,Block,Normal,,,,[],,,[],,,,,1557.069;573.7523
回滚_36_125,36,125,97,1,,,你在圣山会利用自然的化解危机.(智力影响法术增幅以及元素抗性),False,Block,Normal,,"SetPlayerValue(""INTE"",3);\n",,[],stick armor,,[],,,,,1114.455;648.1061
回滚_36_126,36,126,97,1,,,"麻烦制造者,但能够在在谈话中发现机会",False,Block,Normal,,"SetPlayerValue(""DEX"",3);\n",,[],,,[],,,,,1332.259;643.1783
回滚_36_127,36,127,97,1,,,"崇尚力量,英勇奋战,也导致文化上出现丈育",False,Block,Normal,,"SetPlayerValue(""STR"",3);\n",,[],,,[],,,,,1580.026;640.155
Player_36_128,36,128,1,97,,,un tunnel,False,Block,Normal,,"UnlockLoc(""奎卡营地"");",,[],,,[],,,,,1859.981;964.7314
Player_36_129,36,129,1,97,,,unlockt stations,False,Block,Normal,,"UnlockLoc(""地下列车"");\nUnlockLoc(""奎卡地下车站"");",,[],,,[],,,,,1829.241;1011.927
Player_36_130,36,130,1,97,,,罗斯据点,False,Block,Normal,,"UnlockLoc(""洛斯据点"");\nGiveItems(10012);",,[],,,[],,,,,1911.411;735.5604
Player_36_131,36,131,1,97,,,Wet Jungle,False,Block,Normal,,,,[],,,[],,,,,1921.167;682.6169
Player_36_132,36,132,1,97,,,Ruiki Trust,False,Block,Normal,,"SetQuestState(""尝试获取瑞奇的信任"",""active"");",,[],,,[],,,,,1824.363;1139.976
Player_36_133,36,133,1,97,,,UnLock Dungeon,False,Block,Normal,,"UnlockLoc(""失落地下城"");",,[],,,[],,,,,1998.586;651.5403
Player_36_134,36,134,1,97,,,Ludya,False,Block,Normal,,,,[],,,[],,,,,2095.32;1101.876
Player_36_135,36,135,1,97,,,Unlock Shpi,False,Block,Normal,,"UnlockLoc(""所多提斯轮船"");",,[],,,[],,,,,2097.76;1175.046
Player_36_136,36,136,1,97,,,Unlock Ludya,False,Block,Normal,,"SetQuestState(""与金谈谈"",""active"");\nUnlockLoc(""路德亚据点"");",,[],,,[],,,,,2085.563;1271.388
Player_36_137,36,137,1,97,,,Unlock Quo,False,Block,Normal,,"SetQuestState(""截取货物"",""active"");\n",,[],,,[],,,,,2069.529;1329.36
Player_36_138,36,138,1,97,,,UnlockDungeon,False,Block,Normal,,"UnlockLoc(""失落地下城"");",,[],,,[],,,,,1924.259;554.8104
Player_36_139,36,139,1,97,,,Chap04,False,Block,Normal,,,,[],,,[],,,,,1663.554;1465.977
Player_36_140,36,140,1,97,,,Chap05,False,Block,Normal,,,,[],,,[],,,,,1636.538;1369.833
Player_36_141,36,141,1,97,,,Chap06,False,Block,Normal,,,,[],,,[],,,,,1892.357;1358.174
Player_36_142,36,142,1,97,,,Chap07,False,Block,Normal,,,,[],,,[],,,,,1542.213;1301.914
Player_36_144,36,144,1,97,,,Chap09,False,Block,Normal,,,,[],,,[],,,,,1315.335;1239.776
Player_36_145,36,145,1,97,,,Chap08,False,Block,Normal,,,,[],,,[],,,,,1417.936;1365.498
Player_36_146,36,146,1,97,,,ChuckShopBan,False,Block,Normal,,"SetQuestState(""前往查克商店"",""abandoned"");",,[],,,[],,,,,1390.499;1532.524
Player_36_147,36,147,1,97,,,OT,False,Block,Normal,,"SetQuestState(""久坐成疾"",""active"");",,[],,,[],,,,,1550.482;1552.879
Player_36_148,36,148,1,97,,,SW,False,Block,Normal,,"SetQuestState(""老海盗"",""active"");",,[],,,[],,,,,1723.741;1618.277
Player_36_149,36,149,1,97,,,EP,False,Block,Normal,,,,[],,,[],,,,,1939.69;1531.886
Player_36_150,36,150,1,97,,,FInishQuest\n,False,Block,Normal,,"SetQuestState(""挖掘一块矩石"",""success"");\nSetQuestState(""武装力量矿工"",""success"");",,[],,,[],,,,,2002.19;1656.886
回滚_36_151,36,151,97,1,,,我会带领你寻视周遭,False,Block,Normal,,,,[],,,[],,I'll lead you to found .,,,220.0134;880.8969
Player_37_0,37,0,1,5,START,,,False,Block,Normal,,,None(),[],,,[],,,,,292;51
地底爬虫_37_1,37,1,5,1,,,"列车微弱的灯光瞬间被从四周渗出的爬虫吞噬,纷纷扑向克农堆积区域",False,Block,Normal,,,,[],,,[],,,,,261;148
Player_37_2,37,2,1,5,,,清扫,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,365;249
Player_38_0,38,0,1,98,START,,,False,Block,Normal,,,None(),[],,,[],,,,,402;67
瑞奇成员_38_1,38,1,98,1,,,叽叽叽叽叽叽(失去与瑞奇党的交流能力),False,Block,Normal,,,,[],,,[],,.....(you can't dialogue with ruiki),,,402;175
Player_38_2,38,2,1,98,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,Battle,,,443;285
Player_39_0,39,0,1,29,START,,,False,Block,Normal,,,None(),[],,,[],,,,,337;33
古代武器控制装置_39_1,39,1,29,1,,,蛤?,False,Block,Normal,,,,[],,,[],,,,,388;141
Player_39_2,39,2,1,29,,,偷袭,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,462;251
Player_40_0,40,0,1,29,START,,,False,Block,Normal,,,None(),[],,,[],,,,,199;30
古代武器控制装置_40_1,40,1,29,1,,,嘛玩意？,False,Block,Normal,,,,[],,,[],,,,,320;177
Player_40_3,40,3,1,29,,,路德亚万岁!(开始战斗),False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,326;299
Player_41_0,41,0,1,28,START,,,False,Block,Normal,,,None(),[],,,[],,,,,91.72414;1
方向_41_1,41,1,28,1,,,调用大门灵视层...,False,Block,Normal,,,Delay(2),[],,,[],,,,,220.6551;70.27585
方向_41_2,41,2,28,1,,,初始化部署...,False,Block,Normal,,CheckHasPack();,Delay(1),[],,,[],,,,,358.1547;133.9588
方向_41_3,41,3,28,1,,,选择区域...,False,Block,Normal,"Variable[""HasPack""]~=false",,,[],,,[],,,,,195.1649;231.6907
Player_41_4,41,4,1,28,,,->世界地图,False,Block,Normal,,LeaveTown();,,[],,,[],,,,,59.45361;368.0928
Player_41_5,41,5,1,28,,,->离开,False,Block,Normal,,,,[],,,[],,,,,575.2371;339.4021
方向_41_6,41,6,28,1,,,未检测卡组部署失败,False,Block,Normal,"Variable[""HasPack""]~=true",,,[],,,[],,,,,491.6495;210.0103
Player_41_7,41,7,1,28,,,->遍历大门库,False,Block,Normal,,,,[],,,[],,,,,246.268;381.3401
Player_41_139,41,139,1,28,,,"是的,我们需要找到她",False,Block,Normal,,"SetQuestState(""找到缇娜"",""active"");",,[],,,[],,,,FALSE,184.9034;1426.921
方向_41_140,41,140,28,1,,,输入指令,False,Block,Normal,,,"TextInput(Text Field UI,Code,Code);",[],,,[],,,,,283.5509;458.4799
方向_41_141,41,141,28,1,,,成功,False,Block,Normal,"Variable[""Code""]==""ShenShan""",GiveMoney(10000);\nAddExp(10000);\nAddOthers(10000);\nGiveItems(20001);\nGiveItems(20003);\n,,[],,,[],,,,,147.4166;673.7356
方向_41_142,41,142,28,1,,,徒劳,False,Block,Normal,"Variable[""Code""]~=""ShenShan"" or\nVariable[""Code""]~=""UL"" \n",,,[],,,[],,,,,521.493;635.3285
方向_41_143,41,143,28,1,,,等待结果,False,Block,Normal,,,Delay({{end}}),[],,,[],,,,,313.669;601.2585
方向_41_144,41,144,28,1,,,test,False,Block,Normal,"Variable[""Code""]==""UL""",,,[],,,[],,,,,369.3251;718.97
Player_41_146,41,146,1,6,,,ull t,False,Block,Normal,,"UnlockLoc(""下水道"");",,[],,,[],,,,,1123.862;625.06
Player_41_147,41,147,1,28,,,URT,False,Block,Normal,,"SetQuestState(""尝试获取瑞奇的信任"",""success"");",,[],,,[],,,,,1250.715;975.521
Player_41_148,41,148,1,28,,,UWJL,False,Block,Normal,,"SetQuestState(""滑溜溜的丛林"",""success"");",,[],,,[],,,,,1119.354;1107.387
Player_41_149,41,149,1,28,,,un tunnel,False,Block,Normal,,"UnlockLoc(""奎卡营地"");",,[],,,[],,,,,1153.792;1004.256
Player_41_150,41,150,1,28,,,unlockt stations,False,Block,Normal,,"UnlockLoc(""地下列车"");\nUnlockLoc(""奎卡地下车站"");",,[],,,[],,,,,1098.05;1063.764
Player_41_151,41,151,1,28,,,罗斯据点,False,Block,Normal,,"UnlockLoc(""洛斯据点"");\nGiveItems(10012);",,[],,,[],,,,,1088.192;932.4846
Player_41_152,41,152,1,28,,,Wet Jungle,False,Block,Normal,,"Dungeon_GetItems(10002,3);",,[],,,[],,,,,1079.275;871.6635
Player_41_154,41,154,1,6,,,UnLock Dungeon,False,Block,Normal,,"UnlockLoc(""失落地下城"");",,[],,,[],,,,,1108.946;708.2466
Player_41_155,41,155,1,28,,,Ludya,False,Block,Normal,,,,[],,,[],,,,,938.5557;1297.19
Player_41_159,41,159,1,6,,,UnlockDungeon,False,Block,Normal,,"UnlockLoc(""失落地下城"");",,[],,,[],,,,,866.368;597.7852
Player_41_160,41,160,1,28,,,Chap03,False,Block,Normal,,,,[],,,[],,,,,706.347;1141.316
Player_41_161,41,161,1,28,,,lydne habor,False,Block,Normal,,"SetQuestState(""潜入莱德尼港口"",""abandoned"");\nUnlockLoc(""莱德尼港口"");\nSetQuestState(""潜入莱德尼港口"",""active"");\nGiveItems(10018);",,[],,,[],,,,,778.7258;1347.888
Player_41_162,41,162,1,28,,,Add  Count Boss,False,Block,Normal,,"Variable[""DungeonBoss""]=1",,[],,,[],,,,,262.2106;1552.31
Player_41_165,41,165,1,6,,,Chap01,False,Block,Normal,,,,[],,,[],,,,,653.6237;798.1826
Player_41_166,41,166,1,28,,,GuKo*3,False,Block,Normal,,"Dungeon_GetItems(10001,3)",,[],,,[],,,,,926.8051;567.1645
Player_41_167,41,167,1,28,,,Chap02\n,False,Block,Normal,,,,[],,,[],,,,,694.6064;982.1659
Player_41_168,41,168,1,28,,,Oil,False,Block,Normal,,"Dungeon_GetItems(10002,3)",,[],,,[],,,,,1140.563;1159.209
Player_41_169,41,169,1,28,,,Quest QikaToCamp,False,Block,Normal,,"SetQuestState(""从下水道逃离奎卡"",""active"");",,[],,,[],,,,,1370.828;767.2871
Player_41_170,41,170,1,28,,,unlock Ruiki Loc,False,Block,Normal,,"UnlockLoc(""瑞奇党秘密地点"");\n",,[],,,[],,,,,1184.248;1114.885
Player_41_172,41,172,1,28,,,met teri,False,Block,Normal,,"SetQuestState(""新生"",""success"");\nSetQuestState(""从下水道逃离奎卡"",""success"");\nUnlockLoc(""奎卡营地"");\nAddExp(20);",,[],,,[],,,,,921.8588;855.6805
Player_41_173,41,173,1,28,,,CHap04,False,Block,Normal,,,,[],,,[],,,,,460.971;1594.736
Player_41_174,41,174,1,28,,,Chuck,False,Block,Normal,,,,[],,,[],,,,,772.5217;1466.875
Player_41_175,41,175,1,28,,,ChuckShop Ban\n,False,Block,Normal,,"SetQuestState(""前往查克商店"",""abandoned"");",,[],,,[],,,,,1017.977;1438.373
Player_41_176,41,176,1,28,,,EP,False,Block,Normal,,,,[],,,[],,,,,779.7946;1537.677
Player_41_177,41,177,1,28,,,OT,False,Block,Normal,,,,[],,,[],,,,,664.5002;1607.089
Player_41_178,41,178,1,28,,,SW,False,Block,Normal,,,,[],,,[],,,,,625.6769;1685.912
Player_41_179,41,179,1,28,,,Digger,False,Block,Normal,,"SetQuestState(""挖掘一块矩石"",""success"");\nSetQuestState(""武装力量矿工"",""success"");",,[],,,[],,,,,995.0887;1507.677
Player_41_180,41,180,1,28,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,971.5593;1632.383
Player_41_181,41,181,1,28,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,893.9122;1690.03
Player_41_182,41,182,1,28,,,GoreRing,False,Block,Normal,,"Variable[""GoreRing""]=true",,[],,,[],,,,,557.4416;1782.383
Player_41_183,41,183,1,28,,,EPCore,False,Block,Normal,,"SetQuestState(""帮助武装力量获得戈林核心"",""success"");",,[],,,[],,,,,1055.089;1575.913
Player_42_0,42,0,1,21,START,,,False,Block,Normal,,,None(),[],,,[],,,,,491;38
Player_42_25,42,25,1,11,,,我们如何发动他,False,Block,Normal,,,,[],,,[],,,,TRUE,34.43974;238.4606
莱曼_42_26,42,26,11,1,,,我需要对车体进行检查.,False,Block,Normal,,,,[],,,[],,,,TRUE,1;304.8845
Player_42_27,42,27,1,11,,,列车怎么样了.,False,Block,Normal,,,,[],,,[],,,,TRUE,4.58287;374.6076
莱曼_42_28,42,28,11,1,,,"车体情况还算良好,但是输油口已经被堵塞了,我需要输油剂和清理路障",False,Block,Normal,,,,[],,,[],,,,TRUE,143.4599;459.003
Player_42_29,42,29,1,11,,,我去想想办法弄到输油剂.,False,Block,Normal,,"SetQuestState(""获得输油剂"",""active"");",,[],,,[],,,,TRUE,248.3852;501.8774
Player_42_30,42,30,1,11,,,我把输油剂带来了,False,Block,Normal,"CurrentQuestState(""油管堵塞"")==""active"";","RemoveItem(""输油剂"");",,[],,,[],,,,TRUE,384.8471;244.9906
莱曼_42_31,42,31,11,1,,,我这就把油管疏通好并将克农放入,False,Block,Normal,,,,[],,,[],,,,TRUE,490.3694;314.0005
奎卡地下列车_42_32,42,32,21,21,,,"托奇熟练的将克农浓缩装置放入输油口,我与查克将周围的藤曼清理干净,巨大的轰鸣声随之而来,托奇启动了近百年都未曾复用的列车.",False,Block,Normal,,,,[],,,[],,,,TRUE,405.2234;369.491
托奇_42_33,42,33,3,21,,,"列车缓缓地发动,由于年久未行驶,发出令人厌烦的噪音,一团黑影不断的从四周冒出,地下的生物闻到克农燃油发出的味道后开始吸取克农燃油",False,Block,Normal,,,,[],,,[],,,,TRUE,677.2899;404.0892
莱曼_42_34,42,34,11,1,,,"我们要小心这条地道的爬虫,燃烧出的独特气味会吸引大量的爬虫进行啃食.所以我们会专门雇佣一些清扫夫去清理.",False,Block,Normal,,,,[],,,[],,,,,724.601;493.4515
Player_42_35,42,35,1,11,,,这也是肯托弃用地下列车的原因吗？,False,Block,Normal,,,,[],,,[],,,,,492.532;567.0022
Player_42_36,42,36,1,11,,,爬虫现在还存在吗?,False,Block,Normal,,,,[],,,[],,,,,760.5924;604.4362
莱曼_42_37,42,37,11,1,,,"他们一直都在周围,小心,他们开始进攻了,他们惧怕火,利用火相关卡牌就能削弱他们的能力",False,Block,Normal,,"SetQuestState(""保护列车"",""active"");",,[],,,[],,,,,789.0318;706.85
莱曼_42_38,42,38,11,1,,,"是的,肯托没有必要为额外的风险承担费用.",False,Block,Normal,,,,[],,,[],,,,,504.6447;702.4672
Player_42_39,42,39,1,11,,,看来我们是最后的清扫夫了(即将战斗),False,Block,Normal,,"ChangeDungeon(""地下列车"");",,[],,,[],,,,,741.5197;822.9733
Player_42_40,42,40,1,11,,,让他们先等等.,False,Block,Normal,,,,[],,,[],,,,,1002.471;789.2073
Player_42_41,42,41,1,11,,,开始抵御,False,Block,Normal,"CurrentQuestState(""保护列车"")==""active""","ChangeDungeon(""地下列车"");",,[],,,[],,,,,983.1509;336.9975
奎卡地下列车_42_42,42,42,21,1,,,"列车的亮光被大量的黑影所遮盖,弥漫的克农气味使原本四周松软的土壁被爬虫的脑袋覆盖着.",False,Block,Normal,"CurrentQuestState(""保护列车"")==""active""",,,[],,,[],,,,,755.9498;268.1598
奎卡地下列车_42_43,42,43,21,1,,,"列车的亮光被大量的黑影所遮盖,弥漫的克农气味使原本四周松软的土壁被爬虫的脑袋覆盖着.",False,Block,Normal,"CurrentQuestState(""保护列车"")==""active""",,,[],,,[],,,,,795.2078;198.1629
奎卡地下列车_42_44,42,44,21,1,,,"这是一个年久失修的列车,列车周围被藤蔓所围绕着.锈迹充斥这车身.通道是一片黑暗.",False,Block,Normal,"CurrentQuestState(""保护列车"")==""unassigned""",,,[],,,[],,,,,249.4897;164
奎卡地下列车_42_45,42,45,21,1,New Dialogue Entry,,,True,Block,Normal,,,,[],,,[],,,,,508;114
Player_43_0,43,0,1,69,START,,,False,Block,Normal,,,None(),[],,,[],,,,,1652.11;51.40429
Player_43_148,43,148,1,69,,,你是谁?(主线),False,Block,Normal,,,,[],,,[],,who are you ? (main),,,350.4034;463.3706
Player_43_149,43,149,1,69,,,商店,False,Block,Normal,,,,[],,,[],,,,,780.2183;459.7271
Player_43_150,43,150,1,69,,,对战,False,Block,Normal,"CurrentQuestState(""对战"")==""active"";",,,[],,,[],,,,FALSE,1008.354;357.2814
查克_43_151,43,151,69,69,,,磨练技巧战胜对方吧！,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,1055.724;644.8741
查克_43_152,43,152,69,69,,,我这里来自世界,False,Block,Normal,,OpenShop();,,[],,,[],,,,,971.0748;730.5091
查克_43_153,43,153,69,69,,,"我是商人查克,从沃利达赶来收集克农,奎卡的新技术使产量翻倍,我前来采购.",False,Block,Normal,,,,[],,,[],,"I'm Chuck, a businessman. I've come from vorida to collect Kenon. Quika's new technology has doubled the output. I've come to purchase\n",,,200.4122;606.7263
Player_43_154,43,154,1,69,,,你知道缇娜在哪里吗?,False,Block,Normal,,,,[],,,[],,Did you know where Tina is?,,FALSE,363.0458;707.9211
Player_43_155,43,155,1,69,,,这里是奎卡?,False,Block,Normal,,,,[],,,[],, QIKA?\n,,,141.6436;724.618
查克_43_156,43,156,69,69,,,"位于圣山东南部的部族,以英勇善战著称,在圣山对决中强势的进攻手段令对手猝不及防",False,Block,Normal,,,,[],,,[],,"The tribe, located in the southeast of Shengshan, is famous for its bravery and fighting ability. Its strong offensive means caught the opponent off guard\n",,,143.3365;799.0249
Player_43_157,43,157,1,69,,,圣山对决是什么?,False,Block,Normal,,,,[],,,[],,What's ShenShan Battle?,,,371.5037;1188.859
Player_43_158,43,158,1,69,,,圣山是什么?,False,Block,Normal,,,,[],,,[],,What's ShenShan?,,,18.00493;864.6061
查克_43_159,43,159,69,1,,,"圣山指派探险家俄迪高游历世界去收集信息并将万物和事件激活成卡牌以提高各个地区人们的生存率和认知率,而后,卡牌的形成激活了各个地区的连通性和贸易,人们开始产生收集卡牌并相互对战以交换当地的信息和经济形势.",False,Block,Normal,,,,[],,,[],,"ShenShan assigned explorer Russia di high traveling around the world to collect information and activate all things and events into the card in order to improve the survival rate of people from area to area and swot analysis, and then, the formation of the card to activate the connectivity and trade of various areas, people began to form the network card and the card against each other to exchange information and local economy.",,,300.7415;1304.042
